,name,username,profile,user_id,title,fide,country,followers,joined,last_online,current_rapid_rating,highest_rapid_rating,highest_rapid_date,rapid_win,rapid_draw,rapid_loss,current_blitz_rating,highest_blitz_rating,highest_blitz_date,blitz_win,blitz_draw,blitz_loss,current_bullet_rating,highest_bullet_rating,highest_bullet_date,bullet_win,bullet_draw,bullet_loss,highest_tactics_rating,highest_tactics_date,highest_puzzle_rush_score,is_streamer,status,league
506,Viacheslav Tilicheev,mrmotley,https://www.chess.com/member/MrMotley,77653558,GM,2507.0,Bulgaria,86,24/04/2020,15/07/2023,2374.0,2747.0,10/07/2022,18.0,10.0,2.0,2661.0,2741.0,29/03/2023,97.0,25.0,48.0,2745.0,2796.0,27/09/2022,231.0,33.0,120.0,2500,23/01/2022,51.0,False,premium,Bronze
507,Aryan Gholami,aryangholami,https://www.chess.com/member/Aryangholami,41514024,GM,2507.0,Iran,368,21/12/2017,14/07/2023,2249.0,2545.0,23/10/2020,17.0,6.0,10.0,2745.0,2822.0,16/09/2021,1510.0,276.0,1313.0,2592.0,2684.0,10/02/2021,975.0,97.0,764.0,3054,16/12/2020,59.0,False,premium,Silver
508,Andrey Orlov,gm-andreyorlov,https://www.chess.com/member/GM-AndreyOrlov,67224916,GM,2507.0,Russia,2,28/10/2019,13/06/2023,,,,,,,2657.0,3039.0,08/04/2020,17.0,4.0,8.0,2850.0,2850.0,14/10/2021,350.0,38.0,130.0,2762,17/01/2021,46.0,False,premium,Stone
509,Nguyen Duc Hoa,nguyenduchoa,https://www.chess.com/member/NguyenDucHoa,17131198,GM,2507.0,Vietnam,218,02/05/2014,09/07/2023,2322.0,2348.0,01/08/2022,23.0,4.0,20.0,2540.0,2743.0,21/05/2021,6152.0,651.0,5710.0,2341.0,2489.0,31/03/2015,259.0,9.0,214.0,2577,08/07/2018,41.0,False,premium,Silver
510,Emanuel Berg,arvika,https://www.chess.com/member/Arvika,16542062,GM,2506.0,Sweden,23,21/03/2014,29/06/2023,2453.0,2613.0,31/05/2022,24.0,11.0,11.0,2775.0,2775.0,16/07/2023,155.0,24.0,91.0,2590.0,2627.0,13/11/2021,43.0,6.0,16.0,3757,22/06/2023,59.0,False,premium,Silver
511,Julio Becerra,julio_becerra,https://www.chess.com/member/Julio_Becerra,1748537,GM,2506.0,United States,1004,05/02/2009,07/07/2023,2357.0,2537.0,19/04/2020,97.0,7.0,5.0,2876.0,2913.0,26/11/2019,2147.0,429.0,1427.0,2710.0,2747.0,28/09/2022,1139.0,122.0,653.0,3685,15/05/2023,65.0,False,premium,Elite
512,Tiberiu Georgescu,georgescu_tiberiu,https://www.chess.com/member/Georgescu_Tiberiu,23744682,GM,2505.0,Romania,194,20/08/2015,15/07/2023,2003.0,2003.0,22/01/2021,1.0,0.0,0.0,2623.0,2690.0,04/07/2023,857.0,169.0,659.0,2531.0,2679.0,11/02/2023,1980.0,306.0,1722.0,2590,07/11/2022,40.0,False,premium,Silver
513,Anurag Mhamal,anurag328,https://www.chess.com/member/Anurag328,45931434,GM,2504.0,India,132,06/05/2018,12/06/2023,,,,,,,2651.0,2775.0,09/04/2020,389.0,60.0,302.0,2806.0,2922.0,10/02/2021,280.0,33.0,144.0,3176,02/10/2019,65.0,False,premium,
514,Arman Mikaelyan,mikaelyanarman,https://www.chess.com/member/MikaelyanArman,29673360,GM,2504.0,United States,123,28/08/2016,14/07/2023,2373.0,2555.0,30/05/2020,38.0,17.0,25.0,2906.0,2971.0,28/05/2023,2340.0,466.0,2026.0,2730.0,2909.0,30/01/2023,266.0,37.0,192.0,3556,07/12/2022,53.0,False,premium,Elite
515,Maxim Lugovskoy,koksik_13,https://www.chess.com/member/Koksik_13,20018532,GM,2504.0,Russia,160,04/12/2014,22/02/2022,2226.0,2218.0,19/02/2022,35.0,3.0,19.0,2802.0,2802.0,17/02/2022,916.0,168.0,639.0,2700.0,2744.0,22/02/2022,949.0,95.0,889.0,3213,12/02/2020,42.0,False,premium,Silver
516,Walter Arencibia,arencibia,https://www.chess.com/member/Arencibia,16973574,GM,2504.0,Cuba,214,20/04/2014,14/07/2023,1848.0,2401.0,11/05/2020,12.0,1.0,2.0,2617.0,2720.0,17/06/2023,2595.0,395.0,2041.0,2425.0,2576.0,03/01/2021,877.0,59.0,580.0,3363,23/02/2023,41.0,False,premium,Elite
517,Daniel Sadzikowski,chessdude,https://www.chess.com/member/chessdude,19056662,GM,2503.0,Poland,153,26/09/2014,13/07/2023,2686.0,2759.0,05/06/2022,4.0,1.0,0.0,2615.0,2655.0,08/06/2020,362.0,135.0,243.0,2501.0,2662.0,21/11/2020,70.0,15.0,47.0,3450,12/05/2023,61.0,False,premium,Bronze
518,Nasanjargal Urtnasan,naaas1,https://www.chess.com/member/Naaas1,44249290,GM,2503.0,Mongolia,113,14/03/2018,13/07/2023,2213.0,2398.0,21/02/2021,16.0,11.0,11.0,2630.0,2808.0,22/08/2021,490.0,76.0,444.0,2619.0,2772.0,13/05/2023,4.0,0.0,10.0,2537,24/02/2023,43.0,False,premium,Silver
519,Novendra Priasmoro,novendrapriasmoro,https://www.chess.com/member/novendrapriasmoro,14421692,GM,2502.0,Indonesia,219,16/11/2013,22/02/2023,,,,,,,2886.0,2930.0,07/01/2021,898.0,115.0,629.0,2940.0,2963.0,21/08/2021,1808.0,207.0,1510.0,6779,05/05/2017,51.0,False,premium,
520,Shahin Lorparizangeneh,gm_shahin,https://www.chess.com/member/GM_shahin,5366126,GM,2502.0,Iran,716,01/07/2011,13/07/2023,1687.0,1687.0,11/08/2022,4.0,1.0,0.0,2692.0,2903.0,06/08/2019,3005.0,572.0,1946.0,2816.0,2857.0,18/10/2020,1206.0,162.0,792.0,3030,13/08/2022,50.0,False,premium,Champion
521,Novendra Priasmoro,bocah_sakit,https://www.chess.com/member/bocah_sakit,23583280,GM,2502.0,Indonesia,505,08/08/2015,12/07/2023,2311.0,2597.0,25/09/2020,52.0,13.0,34.0,2760.0,2939.0,01/06/2022,1765.0,249.0,1165.0,2777.0,2978.0,21/02/2021,4234.0,502.0,3425.0,4841,24/01/2019,53.0,False,premium,Crystal
522,Liam Vrolijk,liamvrolijk,https://www.chess.com/member/LiamVrolijk,60689911,GM,2502.0,Netherlands,176,07/05/2019,13/02/2021,2508.0,2542.0,15/08/2020,25.0,3.0,9.0,2909.0,2956.0,17/06/2020,899.0,200.0,546.0,2967.0,2933.0,16/04/2020,66.0,8.0,39.0,3285,27/08/2019,61.0,False,premium,
523,Petr Kiryakov,gm_petrovich,https://www.chess.com/member/GM_Petrovich,13828504,GM,2502.0,United Arab Emirates,417,09/10/2013,06/07/2023,2098.0,2098.0,01/04/2018,1.0,0.0,0.0,2707.0,2785.0,02/11/2021,1672.0,269.0,935.0,2534.0,2612.0,22/05/2021,22.0,1.0,3.0,2706,23/05/2018,43.0,False,premium,Bronze
524,Andrey Gutov,gutovandrey,https://www.chess.com/member/GutovAndrey,26824392,GM,2501.0,United States,6404,20/02/2016,16/07/2023,2940.0,2940.0,04/07/2023,99.0,0.0,1.0,2514.0,2514.0,19/02/2022,98.0,6.0,17.0,2221.0,2258.0,13/10/2021,31.0,0.0,4.0,4015,28/01/2023,68.0,False,premium,Wood
525,Misa Pap,misapap,https://www.chess.com/member/MisaPap,9977,GM,2501.0,Serbia,250,18/07/2007,14/07/2023,2513.0,2527.0,27/02/2022,48.0,10.0,17.0,2680.0,2772.0,04/04/2020,649.0,117.0,668.0,2600.0,2641.0,26/06/2012,167.0,22.0,180.0,3516,14/05/2023,56.0,False,premium,Bronze
526,Wei Ming Kevin Goh,kevin_goh,https://www.chess.com/member/Kevin_Goh,2179778,GM,2501.0,Singapore,686,22/09/2009,15/07/2023,2133.0,2475.0,10/10/2020,30.0,13.0,23.0,2682.0,2814.0,15/05/2022,1397.0,209.0,1223.0,2486.0,2593.0,28/06/2021,76.0,4.0,58.0,3461,04/05/2022,57.0,False,premium,Silver
527,amirreza pourramezanali,amirreza_p,https://www.chess.com/member/Amirreza_p,20739392,GM,2501.0,Iran,423,22/01/2015,14/07/2023,2255.0,2255.0,06/02/2021,4.0,0.0,0.0,2593.0,2920.0,01/08/2019,1315.0,270.0,1501.0,2769.0,3108.0,02/08/2018,63.0,11.0,62.0,3181,30/11/2022,57.0,False,premium,Bronze
528,Oskar Wieczorek,oskariot,https://www.chess.com/member/oskariot,18510608,GM,2500.0,International,434,16/08/2014,16/07/2023,2369.0,2369.0,09/06/2023,11.0,0.0,1.0,2739.0,2832.0,17/08/2022,4720.0,881.0,4717.0,2715.0,2826.0,24/03/2021,3516.0,430.0,3636.0,3744,13/06/2022,53.0,False,premium,Crystal
529,Joseph Horvath,oldfish64,https://www.chess.com/member/oldfish64,14086990,GM,2500.0,Hungary,5,28/10/2013,16/07/2023,,,,,,,2310.0,2376.0,06/04/2015,47.0,4.0,32.0,2068.0,,,0.0,0.0,2.0,400,28/10/2013,,False,premium,
530,Arthur Kogan,arthurkogan,https://www.chess.com/member/arthurkogan,40525990,GM,2500.0,Spain,15,19/11/2017,15/07/2023,,,,,,,2545.0,2618.0,12/03/2021,11.0,2.0,7.0,,,,,,,2508,01/10/2022,31.0,False,premium,Bronze
531,Oleksandr Sulypa,flycont,https://www.chess.com/member/Flycont,11141386,GM,2500.0,Ukraine,30,14/03/2013,15/07/2023,,,,,,,,,,,,,,,,,,,3050,31/10/2022,24.0,False,premium,
532,Robin Swinkels,robinswinkels,https://www.chess.com/member/RobinSwinkels,19175866,GM,2500.0,Netherlands,23,05/10/2014,09/07/2023,1837.0,1837.0,01/05/2021,17.0,3.0,0.0,2645.0,2645.0,20/04/2023,69.0,14.0,21.0,2597.0,2597.0,26/11/2020,121.0,3.0,42.0,3404,08/05/2023,61.0,False,premium,Bronze
533,Michael Oratovsky,gmoratovsky,https://www.chess.com/member/GMOratovsky,23509798,GM,2500.0,Spain,65,03/08/2015,06/07/2023,420.0,2200.0,06/08/2015,2.0,3.0,4.0,2614.0,2665.0,17/11/2020,406.0,43.0,288.0,2568.0,2507.0,03/11/2018,85.0,10.0,66.0,3205,24/07/2022,50.0,False,premium,Silver
534,Zoran Jovanovic,mrkvoz,https://www.chess.com/member/mrkvoz,30804738,GM,2500.0,Croatia,28,08/11/2016,21/06/2023,,,,,,,2780.0,2848.0,22/03/2020,315.0,87.0,160.0,2830.0,2728.0,11/03/2020,36.0,2.0,14.0,2762,02/01/2017,,False,premium,
535,Moulthun Ly,molton,https://www.chess.com/member/Molton,5859638,GM,2500.0,Australia,643,27/09/2011,16/07/2023,2436.0,2729.0,10/10/2020,31.0,13.0,7.0,2826.0,2943.0,28/08/2022,2225.0,397.0,1531.0,2719.0,2780.0,03/11/2020,440.0,27.0,200.0,3391,27/01/2023,58.0,False,premium,Crystal
536,Simon Williams,ginger_gm,https://www.chess.com/member/Ginger_GM,13423970,GM,2500.0,United Kingdom,56052,06/09/2013,14/07/2023,2307.0,2469.0,18/02/2019,80.0,12.0,39.0,2646.0,2808.0,01/04/2023,12318.0,1632.0,10191.0,2565.0,2675.0,03/11/2013,164.0,15.0,100.0,2286,05/10/2017,41.0,True,premium,Champion
537,Maurice Ashley,mauriceashley,https://www.chess.com/member/MauriceAshley,5019642,GM,2500.0,United States,216,22/04/2011,27/06/2017,,,,,,,,,,,,,,,,,,,1897,31/01/2017,,True,premium,
538,Keith Arkell,keitharkell,https://www.chess.com/member/KeithArkell,30089180,GM,2500.0,United Kingdom,259,25/09/2016,16/07/2023,2351.0,2520.0,03/01/2021,122.0,31.0,17.0,2502.0,2745.0,15/01/2019,3229.0,525.0,1534.0,2473.0,2517.0,03/01/2021,453.0,41.0,284.0,2703,24/06/2023,45.0,False,premium,Champion
539,Irina Krush,irochka83,https://www.chess.com/member/Irochka83,1907145,GM,2500.0,United States,508,07/05/2009,16/07/2023,2220.0,2449.0,31/05/2020,13.0,7.0,12.0,2381.0,2523.0,23/10/2021,230.0,27.0,179.0,2368.0,2548.0,19/06/2021,37.0,6.0,35.0,3496,11/01/2023,30.0,False,premium,Stone
540,Jose Gabriel Cardoso,thebigboss04,https://www.chess.com/member/TheBigBoss04,18071236,GM,2500.0,Colombia,455,15/07/2014,13/07/2023,2488.0,2518.0,04/02/2023,22.0,7.0,13.0,2797.0,2869.0,11/11/2021,1782.0,257.0,1332.0,2887.0,3142.0,16/01/2023,2468.0,286.0,2034.0,3519,12/01/2023,83.0,False,premium,Crystal
541,Justin Tan,justantan,https://www.chess.com/member/justantan,21657176,GM,2500.0,Australia,204,24/03/2015,14/07/2023,2047.0,2515.0,21/01/2020,5.0,0.0,2.0,2900.0,2975.0,14/05/2023,4217.0,761.0,3397.0,2879.0,2770.0,24/10/2018,791.0,74.0,506.0,3072,26/12/2019,58.0,False,premium,Bronze
542,holden hernandez,holdenhc,https://www.chess.com/member/HoldenHc,5047892,GM,2500.0,United States,205,28/04/2011,24/03/2023,,,,,,,2559.0,2827.0,28/11/2019,3301.0,902.0,3510.0,2541.0,2577.0,13/03/2017,51.0,11.0,56.0,1554,03/05/2011,29.0,False,premium,Wood
543,,elgasanov,https://www.chess.com/member/ElGasanov,53198888,GM,2500.0,Ukraine,63,14/12/2018,16/07/2023,2421.0,2544.0,18/05/2020,6.0,3.0,3.0,2734.0,2856.0,03/02/2021,376.0,47.0,178.0,2489.0,2365.0,23/12/2018,21.0,0.0,10.0,3285,11/12/2022,62.0,False,premium,Wood
544,Dusan Popovic,dusanacns,https://www.chess.com/member/dusanacns,24860022,GM,2500.0,Serbia,136,02/11/2015,12/07/2023,1906.0,2000.0,12/03/2016,3.0,2.0,0.0,2840.0,2890.0,19/04/2023,890.0,144.0,620.0,2819.0,2891.0,24/06/2023,98.0,10.0,52.0,3266,31/08/2021,53.0,False,premium,Bronze
545,Timur Gareyev,timurgareyev,https://www.chess.com/member/TimurGareyev,10337072,GM,2500.0,United States,251,08/01/2013,16/07/2023,2620.0,2636.0,12/07/2023,25.0,7.0,27.0,2773.0,2937.0,13/07/2022,441.0,34.0,200.0,2756.0,2767.0,16/07/2023,202.0,11.0,143.0,2781,29/06/2013,33.0,False,premium,Silver
546,Ashwin Jayaram,ladheezwousharounm,https://www.chess.com/member/LadheezWousharounm,16338996,GM,2500.0,India,77,06/03/2014,16/07/2023,,,,,,,2468.0,2537.0,31/12/2019,112.0,10.0,77.0,2637.0,2539.0,20/05/2019,11.0,0.0,5.0,3108,24/05/2020,60.0,False,premium,Stone
547,daniel gormally,thegormacle,https://www.chess.com/member/thegormacle,17020460,GM,2500.0,United Kingdom,109,23/04/2014,17/10/2015,,,,,,,2392.0,2598.0,05/11/2014,879.0,101.0,342.0,2675.0,2636.0,09/11/2014,842.0,56.0,298.0,2760,19/08/2014,,False,premium,
548,Pavel Kotsur,barys1974,https://www.chess.com/member/Barys1974,42768378,GM,2500.0,Kazakhstan,41,28/01/2018,03/04/2023,1954.0,2476.0,20/09/2020,15.0,7.0,9.0,2619.0,2828.0,29/05/2019,1269.0,253.0,1060.0,2476.0,2344.0,30/05/2019,27.0,2.0,19.0,2859,10/06/2019,40.0,False,premium,Stone
549,אהרן בגראטיוני,faustregel,https://www.chess.com/member/Faustregel,58419692,GM,2500.0,Israel,8,12/03/2019,04/12/2019,,,,,,,2769.0,2773.0,04/12/2019,445.0,71.0,431.0,2641.0,2559.0,21/08/2019,35.0,3.0,36.0,2931,27/10/2019,38.0,False,premium,
550,Einar Johan Gausel,bankrotten,https://www.chess.com/member/Bankrotten,19312094,GM,2499.0,Norway,11,15/10/2014,14/07/2023,,,,,,,2641.0,2698.0,02/10/2022,749.0,119.0,532.0,2369.0,2397.0,12/04/2023,134.0,13.0,27.0,3140,03/04/2023,43.0,False,premium,Legend
551,Girish Koushik,giantslayer83,https://www.chess.com/member/giantslayer83,29205360,GM,2499.0,United Kingdom,102,25/07/2016,16/07/2023,2313.0,2326.0,16/05/2020,6.0,1.0,3.0,2684.0,2777.0,14/07/2020,553.0,62.0,225.0,2545.0,2395.0,17/05/2020,57.0,1.0,13.0,3417,16/07/2023,64.0,False,premium,Wood
552,Miloje Ratkovic,ratkovic_miloje,https://www.chess.com/member/Ratkovic_Miloje,57620228,GM,2499.0,Serbia,411,21/02/2019,15/07/2023,2301.0,2514.0,10/10/2020,31.0,5.0,10.0,2567.0,2858.0,28/03/2020,765.0,149.0,824.0,2562.0,2711.0,21/04/2023,90.0,18.0,128.0,2415,29/03/2019,48.0,False,premium,Silver
553,Jose Rafael Gascon,gasconjr,https://www.chess.com/member/GasconJR,10661756,GM,2498.0,Andorra,1517,02/02/2013,16/07/2023,2431.0,2679.0,23/10/2020,80.0,14.0,12.0,2494.0,2779.0,31/01/2023,5170.0,943.0,4769.0,2617.0,2684.0,18/01/2023,648.0,71.0,669.0,3581,04/10/2022,61.0,True,premium,Legend
554,Yuriy Ayrapetyan,yuriy88,https://www.chess.com/member/yuriy88,15577684,GM,2498.0,Russia,108,15/01/2014,07/04/2023,,,,,,,2783.0,2905.0,30/08/2022,2777.0,443.0,1792.0,2676.0,2852.0,24/09/2020,3356.0,425.0,2252.0,3063,18/03/2023,43.0,False,premium,Silver
555,Carlos Matamoros,gmmatamoros,https://www.chess.com/member/GMMatamoros,35201464,GM,2498.0,Ecuador,3318,02/05/2017,15/07/2023,2440.0,2520.0,14/03/2023,15.0,9.0,16.0,2622.0,2688.0,08/06/2023,818.0,71.0,218.0,2531.0,2684.0,21/04/2022,896.0,82.0,504.0,2538,10/02/2021,44.0,True,staff,Crystal
556,Emil Anka,anka-sea,https://www.chess.com/member/Anka-SEA,13239452,GM,2497.0,United States,0,22/08/2013,30/10/2017,,,,,,,,,,,,,,,,,,,400,22/08/2013,,False,premium,
557,Emil Anka,emilanka,https://www.chess.com/member/EmilAnka,9565724,GM,2497.0,United States,121,09/11/2012,15/07/2023,1697.0,,,0.0,1.0,0.0,2051.0,2271.0,12/02/2014,79.0,6.0,25.0,2074.0,2196.0,14/02/2014,58.0,3.0,59.0,2618,19/08/2019,61.0,False,premium,Wood
558,Dmitry Maximov,dmitrymaximov,https://www.chess.com/member/DmitryMaximov,51426122,GM,2497.0,Ukraine,135,03/11/2018,16/07/2023,2552.0,2552.0,01/01/2022,1.0,0.0,0.0,2790.0,2860.0,15/01/2022,1677.0,242.0,1637.0,2655.0,2802.0,01/01/2022,42.0,3.0,21.0,2905,05/01/2022,55.0,False,premium,Crystal
559,Igor Smirnov,gm_igor_smirnov,https://www.chess.com/member/GM_Igor_Smirnov,28741730,GM,2496.0,Ukraine,216,22/06/2016,13/07/2023,,,,,,,,,,,,,,,,,,,2336,31/05/2023,,False,premium,
560,Rahul Srivatshav P,nakachuk,https://www.chess.com/member/Nakachuk,19133728,GM,2496.0,India,475,02/10/2014,12/07/2023,2490.0,2797.0,01/10/2020,33.0,9.0,20.0,2745.0,2884.0,11/05/2020,1399.0,232.0,1166.0,2643.0,2791.0,12/09/2020,776.0,87.0,588.0,3199,18/11/2018,75.0,False,premium,Silver
561,harold james plaskett,parsifal7,https://www.chess.com/member/Parsifal7,6615822,GM,2496.0,Spain,3,05/02/2012,24/03/2012,,,,,,,,,,,,,,,,,,,400,05/02/2012,,False,premium,
562,Lev Yankelevich,kazan28,https://www.chess.com/member/Kazan28,6947219,GM,2496.0,Germany,117,12/03/2012,16/07/2023,1465.0,1465.0,07/02/2013,1.0,0.0,0.0,2440.0,2724.0,25/08/2022,1884.0,391.0,1553.0,2413.0,2618.0,04/01/2021,525.0,53.0,445.0,3538,11/04/2023,44.0,False,premium,Elite
563,Bryzgalin Kirill,norival,https://www.chess.com/member/Norival,2828839,GM,2496.0,Russia,19,14/05/2010,28/02/2022,,,,,,,2634.0,2717.0,17/06/2020,178.0,32.0,99.0,2494.0,2463.0,17/05/2020,6.0,0.0,4.0,2640,21/02/2019,,False,premium,
564,David Klein,david_klein,https://www.chess.com/member/David_Klein,8068770,GM,2495.0,Netherlands,575,02/07/2012,07/07/2023,,,,,,,2575.0,2773.0,02/05/2022,939.0,176.0,622.0,2600.0,2790.0,25/10/2021,6184.0,795.0,4157.0,3195,09/11/2021,43.0,False,premium,Crystal
565,Vignesh N.R,nrvignesh,https://www.chess.com/member/nrvignesh,50924588,GM,2495.0,India,509,19/10/2018,20/06/2023,2530.0,2530.0,14/06/2021,3.0,0.0,0.0,2812.0,2889.0,07/07/2021,1911.0,544.0,1573.0,2446.0,2447.0,04/11/2018,1.0,1.0,2.0,4556,30/09/2019,74.0,False,premium,Silver
566,Razvan Preotu,attack2mateu,https://www.chess.com/member/attack2mateU,19005602,GM,2495.0,Canada,133,22/09/2014,16/07/2023,2501.0,2748.0,10/09/2021,61.0,14.0,41.0,2738.0,2833.0,18/12/2020,4326.0,649.0,2958.0,2867.0,2867.0,18/01/2021,208.0,19.0,120.0,3067,24/10/2021,54.0,False,premium,Silver
567,Bilel Bellahcene,bilelou,https://www.chess.com/member/bilelou,28243446,GM,2495.0,Algeria,333,18/05/2016,30/06/2023,2483.0,2483.0,26/09/2021,2.0,0.0,0.0,2682.0,2708.0,20/06/2023,1007.0,135.0,684.0,2646.0,2675.0,20/04/2023,353.0,47.0,219.0,3062,12/03/2022,42.0,False,premium,Crystal
568,Никита Майоров,mikolka1985,https://www.chess.com/member/mikolka1985,32534138,GM,2495.0,Belarus,35,20/01/2017,21/01/2023,2173.0,2514.0,30/05/2020,5.0,1.0,13.0,2580.0,2729.0,10/04/2021,1047.0,103.0,874.0,,,,,,,2889,22/08/2021,40.0,False,premium,Stone
569,Jose Gonzalez Garcia,gm_gonzalezgarcia,https://www.chess.com/member/GM_GonzalezGarcia,23005504,GM,2494.0,Spain,83,28/06/2015,16/07/2023,,,,,,,2674.0,2706.0,21/06/2023,501.0,74.0,331.0,2484.0,2484.0,16/10/2020,4.0,0.0,1.0,3610,21/06/2023,48.0,False,premium,Silver
570,Magesh Chandran Panchanathan,thamizhan,https://www.chess.com/member/thamizhan,1751092,GM,2494.0,United States,402,06/02/2009,15/07/2023,1408.0,2000.0,24/06/2015,5.0,1.0,3.0,2651.0,2750.0,04/10/2020,477.0,66.0,289.0,2186.0,2270.0,22/04/2020,40.0,3.0,35.0,3414,24/02/2023,46.0,False,premium,Bronze
571,Michal Matuszewski,shevson,https://www.chess.com/member/shevson,16038906,GM,2494.0,Poland,59,14/02/2014,26/06/2023,2384.0,2384.0,12/07/2020,19.0,0.0,1.0,2321.0,2501.0,17/04/2020,57.0,9.0,42.0,2129.0,2171.0,17/01/2020,17.0,0.0,20.0,2696,03/10/2021,27.0,False,premium,Stone
572,Manuel Pena,fivetrick,https://www.chess.com/member/Fivetrick,28877746,GM,2494.0,Hong Kong,19,02/07/2016,05/07/2023,,,,,,,2651.0,2739.0,13/04/2023,245.0,45.0,177.0,2531.0,2593.0,20/04/2023,8.0,1.0,4.0,3074,09/03/2023,64.0,False,premium,Silver
573,Зубарев Александр,zubridis,https://www.chess.com/member/zubridis,56242896,GM,2494.0,Ukraine,30,20/01/2019,15/07/2023,2257.0,2465.0,10/05/2020,7.0,1.0,5.0,2549.0,2595.0,19/05/2021,421.0,52.0,252.0,2361.0,2481.0,27/04/2020,3.0,0.0,3.0,2450,14/07/2020,62.0,False,premium,Silver
574,Gundavaa Bayarsaikhan,gundavaa89,https://www.chess.com/member/Gundavaa89,73434825,GM,2493.0,Mongolia,46,13/03/2020,16/07/2023,,,,,,,2620.0,2667.0,20/11/2020,63.0,7.0,51.0,,,,,,,2525,03/10/2022,36.0,False,premium,Silver
575,Dimitri Komarov,gmkomarov,https://www.chess.com/member/gmkomarov,61948746,GM,2493.0,United Arab Emirates,50,06/06/2019,16/07/2023,2358.0,2392.0,18/05/2020,1.0,2.0,0.0,2507.0,2547.0,29/01/2020,182.0,48.0,46.0,2617.0,2617.0,14/12/2020,2.0,2.0,0.0,2979,09/03/2022,40.0,False,premium,Bronze
576,Ivajlo Enchev,i_enchev,https://www.chess.com/member/I_Enchev,77485378,GM,2493.0,Bulgaria,43,22/04/2020,05/07/2023,2152.0,,,0.0,1.0,5.0,2503.0,2650.0,08/06/2021,395.0,74.0,222.0,2319.0,2503.0,10/06/2020,76.0,11.0,52.0,2544,14/04/2021,57.0,False,premium,Bronze
577,Harika Dronavalli,elegance_riks,https://www.chess.com/member/Elegance_Riks,39599638,GM,2492.0,India,881,20/10/2017,11/07/2023,2437.0,2624.0,21/08/2020,52.0,39.0,60.0,2682.0,2748.0,03/07/2021,314.0,177.0,190.0,2649.0,2699.0,08/07/2022,52.0,28.0,40.0,1268,17/11/2021,51.0,False,premium,Silver
578,Pavel Potapov,potap1923,https://www.chess.com/member/potap1923,61115142,GM,2492.0,Russia,4,18/05/2019,15/07/2023,892.0,,,1.0,2.0,0.0,2184.0,2184.0,27/06/2023,7.0,0.0,0.0,2295.0,2295.0,11/07/2023,20.0,0.0,1.0,3627,07/12/2021,53.0,False,premium,Bronze
579,Rustam Khusnutdinov,rd4ever,https://www.chess.com/member/RD4ever,20624942,GM,2491.0,Kazakhstan,133,14/01/2015,12/11/2021,2505.0,2591.0,23/08/2020,21.0,12.0,11.0,2937.0,2940.0,19/09/2021,753.0,176.0,416.0,2887.0,2813.0,08/09/2019,185.0,33.0,84.0,2862,13/08/2020,55.0,False,premium,
580,Petar Drenchev,drenchev,https://www.chess.com/member/drenchev,21103722,GM,2491.0,Bulgaria,38,15/02/2015,03/10/2016,,,,,,,2630.0,2659.0,27/09/2016,1427.0,235.0,952.0,2422.0,2572.0,25/05/2016,561.0,75.0,459.0,400,15/02/2015,,False,premium,
581,Ulvi Sadikhov,sadikhov_ulvi,https://www.chess.com/member/Sadikhov_Ulvi,28277226,GM,2491.0,Turkey,72,21/05/2016,07/07/2023,2579.0,2579.0,31/01/2021,16.0,9.0,5.0,2751.0,2817.0,08/12/2019,595.0,138.0,514.0,2672.0,2825.0,02/10/2021,268.0,50.0,210.0,4602,26/09/2022,62.0,False,premium,Silver
582,Salvador Alonso,gaizca,https://www.chess.com/member/gaizca,34691714,GM,2490.0,Argentina,15,11/04/2017,04/02/2023,,,,,,,2497.0,2577.0,04/09/2019,28.0,5.0,16.0,,,,,,,1200,11/04/2017,48.0,False,premium,
583,Daniel Fernandez,luckismyskill,https://www.chess.com/member/LuckIsMySkill,49437646,GM,2490.0,England,89,05/09/2018,15/07/2023,2324.0,2586.0,23/12/2020,4.0,3.0,2.0,2741.0,2883.0,02/11/2019,1165.0,260.0,889.0,2747.0,2982.0,20/12/2020,536.0,78.0,406.0,3533,13/06/2022,53.0,False,premium,Silver
584,Sergey Volkov,vserguei,https://www.chess.com/member/VSERGUEI,19099648,GM,2490.0,Russia,180,30/09/2014,15/07/2023,2566.0,2708.0,24/05/2020,128.0,38.0,44.0,2734.0,2886.0,02/01/2023,440.0,92.0,317.0,2465.0,2374.0,03/04/2019,14.0,0.0,11.0,1300,07/10/2020,38.0,False,premium,Silver
585,Artem Chernobay,chernobay_artem,https://www.chess.com/member/Chernobay_Artem,51712484,GM,2490.0,Russia,78,11/11/2018,14/06/2023,2383.0,2500.0,28/03/2020,11.0,0.0,2.0,2633.0,2730.0,20/06/2020,936.0,106.0,821.0,2473.0,2523.0,21/09/2020,21.0,4.0,32.0,3663,30/06/2023,62.0,False,premium,Bronze
586,,algeriano22,https://www.chess.com/member/Algeriano22,31585292,GM,2490.0,Algeria,527,13/12/2016,13/07/2023,,,,,,,2628.0,2794.0,02/05/2022,2072.0,435.0,2190.0,2709.0,2752.0,29/01/2023,599.0,49.0,462.0,3178,05/09/2022,34.0,False,premium,Elite
